track,axis_id,scenario,run_id,seed,estimator,estimate,ci_lo,ci_hi,hyperparam_value,incumbent_mean_r,ess_ratio_raw,max_weight_raw,support_proxy,gate_v1,mean_w,mean_w_state,harmonic_worst_t,harmonic_state,placebo_value,placebo_state,disagreement,disagreement_state,dr_correction,nc_covariate,lam_star_flip,lam_star_censored,lam_direction,protocol_verdict,decision,fragile
practitioner,17,clean,clean-1001,1001,dm,0.7004286630212546,0.69753647221424,0.7030972682064935,,0.5938698741948284,0.8224395517557487,2.6469413369012913,0.0,trust,1.0078426910448248,pass,0.9416127992323278,pass,-0.012250846336045186,pass,0.02845109776038956,pass,0.009906848685485487,0.0034374201417244183,1.3019593635743814,False,above,trust,go,True
practitioner,17,clean,clean-1001,1001,dr,0.7103355117067401,0.6992104338538102,0.7221652353259924,,0.5938698741948284,0.8224395517557487,2.6469413369012913,0.0,trust,1.0078426910448248,pass,0.9416127992323278,pass,-0.012250846336045186,pass,0.02845109776038956,pass,0.009906848685485487,0.0034374201417244183,1.3019593635743814,False,above,trust,go,True
practitioner,17,clean,clean-1001,1001,switch_dr,0.7095311662925229,0.6984555693874623,0.7199400675756176,1.7865268235606344,0.5938698741948284,0.8224395517557487,2.6469413369012913,0.0,trust,1.0078426910448248,pass,0.9416127992323278,pass,-0.012250846336045186,pass,0.02845109776038956,pass,0.009906848685485487,0.0034374201417244183,1.3019593635743814,False,above,trust,go,True
practitioner,17,clean,clean-1001,1001,dros,0.7043413549986216,0.6971218646544519,0.7116422054431372,2.5856921325519777,0.5938698741948284,0.8224395517557487,2.6469413369012913,0.0,trust,1.0078426910448248,pass,0.9416127992323278,pass,-0.012250846336045186,pass,0.02845109776038956,pass,0.009906848685485487,0.0034374201417244183,1.3019593635743814,False,above,trust,go,True
practitioner,17,clean,clean-1002,1002,ips,0.7257933250708798,0.7110367334638203,0.7410463188694368,,0.6049665268788015,0.823410421387478,2.7283552112772056,0.0,trust,1.0024239192371889,pass,0.965102105744893,pass,0.011748657556589626,pass,0.02709766208220624,pass,0.010092644837410446,0.0060924459737876635,1.3082952957916385,False,above,trust,go,True
practitioner,17,clean,clean-1002,1002,snips,0.7240383146714857,0.7120679209379128,0.7348489045240632,,0.6049665268788015,0.823410421387478,2.7283552112772056,0.0,trust,1.0024239192371889,pass,0.965102105744893,pass,0.011748657556589626,pass,0.02709766208220624,pass,0.010092644837410446,0.0060924459737876635,1.3082952957916385,False,above,trust,go,True
practitioner,17,clean,clean-1002,1002,clipped_ips,0.7061735794853418,0.6915481867976345,0.7206325556137444,1.6071293944061085,0.6049665268788015,0.823410421387478,2.7283552112772056,0.0,trust,1.0024239192371889,pass,0.965102105744893,pass,0.011748657556589626,pass,0.02709766208220624,pass,0.010092644837410446,0.0060924459737876635,1.3082952957916385,False,above,trust,go,True
practitioner,17,clean,clean-1002,1002,dm,0.7117978445483927,0.709145746472956,0.7139807819290138,,0.6049665268788015,0.823410421387478,2.7283552112772056,0.0,trust,1.0024239192371889,pass,0.965102105744893,pass,0.011748657556589626,pass,0.02709766208220624,pass,0.010092644837410446,0.0060924459737876635,1.3082952957916385,False,above,trust,go,True
practitioner,17,clean,clean-1002,1002,dr,0.7218904893858031,0.7107784804379267,0.7329238377741477,,0.6049665268788015,0.823410421387478,2.7283552112772056,0.0,trust,1.0024239192371889,pass,0.965102105744893,pass,0.011748657556589626,pass,0.02709766208220624,pass,0.010092644837410446,0.0060924459737876635,1.3082952957916385,False,above,trust,go,True
practitioner,17,clean,clean-1002,1002,switch_dr,0.7225259547015258,0.7118820062632123,0.7314653586174965,1.7767152164922335,0.6049665268788015,0.823410421387478,2.7283552112772056,0.0,trust,1.0024239192371889,pass,0.965102105744893,pass,0.011748657556589626,pass,0.02709766208220624,pass,0.010092644837410446,0.0060924459737876635,1.3082952957916385,False,above,trust,go,True
practitioner,17,clean,clean-1002,1002,dros,0.7158615666306656,0.708846350281438,0.7221240597735241,2.582864890364145,0.6049665268788015,0.823410421387478,2.7283552112772056,0.0,trust,1.0024239192371889,pass,0.965102105744893,pass,0.011748657556589626,pass,0.02709766208220624,pass,0.010092644837410446,0.0060924459737876635,1.3082952957916385,False,above,trust,go,True
practitioner,17,clean,clean-1003,1003,ips,0.716858807270425,0.7010167855739757,0.734229897141327,,0.5971949751217498,0.8223336389227294,2.6243198699708756,0.0,trust,0.9988991077457009,pass,0.9441760982400965,pass,0.0034416854865620124,pass,0.028305594487887796,pass,0.013005835225780896,0.005499623834404211,1.3086823669980097,False,above,trust,go,True
practitioner,17,clean,clean-1003,1003,snips,0.7176488613431843,0.7054519087568479,0.7306701565819923,,0.5971949751217498,0.8223336389227294,2.6243198699708756,0.0,trust,0.9988991077457009,pass,0.9441760982400965,pass,0.0034416854865620124,pass,0.028305594487887796,pass,0.013005835225780896,0.005499623834404211,1.3086823669980097,False,above,trust,go,True
practitioner,17,clean,clean-1003,1003,clipped_ips,0.6973353836893097,0.6827765482543189,0.713386730171977,1.6036259350997761,0.5971949751217498,0.8223336389227294,2.6243198699708756,0.0,trust,0.9988991077457009,pass,0.9441760982400965,pass,0.0034416854865620124,pass,0.028305594487887796,pass,0.013005835225780896,0.005499623834404211,1.3086823669980097,False,above,trust,go,True
practitioner,17,clean,clean-1003,1003,dm,0.7041437093470302,0.7016348077033414,0.7068874712582683,,0.5971949751217498,0.8223336389227294,2.6243198699708756,0.0,trust,0.9988991077457009,pass,0.9441760982400965,pass,0.0034416854865620124,pass,0.028305594487887796,pass,0.013005835225780896,0.005499623834404211,1.3086823669980097,False,above,trust,go,True
practitioner,17,clean,clean-1003,1003,dr,0.7171495445728111,0.705706590796355,0.728296454974148,,0.5971949751217498,0.8223336389227294,2.6243198699708756,0.0,trust,0.9988991077457009,pass,0.9441760982400965,pass,0.0034416854865620124,pass,0.028305594487887796,pass,0.013005835225780896,0.005499623834404211,1.3086823669980097,False,above,trust,go,True
practitioner,17,clean,clean-1003,1003,switch_dr,0.7169246353703045,0.7056659681294174,0.7267296271591782,1.7572037249990058,0.5971949751217498,0.8223336389227294,2.6243198699708756,0.0,trust,0.9988991077457009,pass,0.9441760982400965,pass,0.0034416854865620124,pass,0.028305594487887796,pass,0.013005835225780896,0.005499623834404211,1.3086823669980097,False,above,trust,go,True
practitioner,17,clean,clean-1003,1003,dros,0.7089680499020818,0.7017001282969808,0.7158582493760004,2.5716161397246315,0.5971949751217498,0.8223336389227294,2.6243198699708756,0.0,trust,0.9988991077457009,pass,0.9441760982400965,pass,0.0034416854865620124,pass,0.028305594487887796,pass,0.013005835225780896,0.005499623834404211,1.3086823669980097,False,above,trust,go,True
practitioner,17,clean,clean-1004,1004,ips,0.7131351989004544,0.6974137358571552,0.7272011682023412,,0.5914088536284525,0.819310816178653,2.695371868291286,0.0,trust,0.992850933300983,pass,0.9427631686341293,pass,-0.01275591937870664,fail,0.03521197979364606,pass,0.010843646106529945,0.00643224104209383,1.325038693699996,False,above,distrust,ab_test,True
practitioner,17,clean,clean-1004,1004,snips,0.7182701601835201,0.7056856264585187,0.7294203963204686,,0.5914088536284525,0.819310816178653,2.695371868291286,0.0,trust,0.992850933300983,pass,0.9427631686341293,pass,-0.01275591937870664,fail,0.03521197979364606,pass,0.010843646106529945,0.00643224104209383,1.325038693699996,False,above,distrust,ab_test,True
practitioner,17,clean,clean-1004,1004,clipped_ips,0.692978445816759,0.6777140003032736,0.7062604679125132,1.6031731775479277,0.5914088536284525,0.819310816178653,2.695371868291286,0.0,trust,0.992850933300983,pass,0.9427631686341293,pass,-0.01275591937870664,fail,0.03521197979364606,pass,0.010843646106529945,0.00643224104209383,1.325038693699996,False,above,distrust,ab_test,True
practitioner,17,clean,clean-1004,1004,dm,0.7085199692684561,0.7058122197355086,0.7113236261958055,,0.5914088536284525,0.819310816178653,2.695371868291286,0.0,trust,0.992850933300983,pass,0.9427631686341293,pass,-0.01275591937870664,fail,0.03521197979364606,pass,0.010843646106529945,0.00643224104209383,1.325038693699996,False,above,distrust,ab_test,True
practitioner,17,clean,clean-1004,1004,dr,0.719363615374986,0.7080945221595456,0.7302243164627137,,0.5914088536284525,0.819310816178653,2.695371868291286,0.0,trust,0.992850933300983,pass,0.9427631686341293,pass,-0.01275591937870664,fail,0.03521197979364606,pass,0.010843646106529945,0.00643224104209383,1.325038693699996,False,above,distrust,ab_test,True
practitioner,17,clean,clean-1004,1004,switch_dr,0.7159369427189938,0.7057264011213651,0.7264262488089291,1.7681012280116208,0.5914088536284525,0.819310816178653,2.695371868291286,0.0,trust,0.992850933300983,pass,0.9427631686341293,pass,-0.01275591937870664,fail,0.03521197979364606,pass,0.010843646106529945,0.00643224104209383,1.325038693699996,False,above,distrust,ab_test,True
practitioner,17,clean,clean-1004,1004,dros,0.7126139703566126,0.7055644889759365,0.7197857132661328,2.570164237209119,0.5914088536284525,0.819310816178653,2.695371868291286,0.0,trust,0.992850933300983,pass,0.9427631686341293,pass,-0.01275591937870664,fail,0.03521197979364606,pass,0.010843646106529945,0.00643224104209383,1.325038693699996,False,above,distrust,ab_test,True
practitioner,17,clean,clean-1005,1005,ips,0.6880660452143513,0.673449445439487,0.7035213614788957,,0.5723682752606465,0.8221100634278397,2.7249456443152873,0.0,trust,0.9893390286574264,pass,1.0484856289015132,pass,0.008489026213431146,pass,0.039720171885117325,pass,0.012710839947894719,0.006448502453659308,1.310544399328591,False,above,trust,go,True
practitioner,17,clean,clean-1005,1005,snips,0.6954805433563914,0.6839607578982846,0.7071873685136285,,0.5723682752606465,0.8221100634278397,2.7249456443152873,0.0,trust,0.9893390286574264,pass,1.0484856289015132,pass,0.008489026213431146,pass,0.039720171885117325,pass,0.012710839947894719,0.006448502453659308,1.310544399328591,False,above,trust,go,True
practitioner,17,clean,clean-1005,1005,clipped_ips,0.6678559366315208,0.6541321078053827,0.6823031763548466,1.595445442031978,0.5723682752606465,0.8221100634278397,2.7249456443152873,0.0,trust,0.9893390286574264,pass,1.0484856289015132,pass,0.008489026213431146,pass,0.039720171885117325,pass,0.012710839947894719,0.006448502453659308,1.310544399328591,False,above,trust,go,True
practitioner,17,clean,clean-1005,1005,dm,0.6900929745573605,0.68763902396767,0.6929294424929298,,0.5723682752606465,0.8221100634278397,2.7249456443152873,0.0,trust,0.9893390286574264,pass,1.0484856289015132,pass,0.008489026213431146,pass,0.039720171885117325,pass,0.012710839947894719,0.006448502453659308,1.310544399328591,False,above,trust,go,True
practitioner,17,clean,clean-1005,1005,dr,0.7028038145052552,0.6917954147851038,0.7143025109392848,,0.5723682752606465,0.8221100634278397,2.7249456443152873,0.0,trust,0.9893390286574264,pass,1.0484856289015132,pass,0.008489026213431146,pass,0.039720171885117325,pass,0.012710839947894719,0.006448502453659308,1.310544399328591,False,above,trust,go,True
practitioner,17,clean,clean-1005,1005,switch_dr,0.6982434891454511,0.6884547382520477,0.7094236305892071,1.752174729525164,0.5723682752606465,0.8221100634278397,2.7249456443152873,0.0,trust,0.9893390286574264,pass,1.0484856289015132,pass,0.008489026213431146,pass,0.039720171885117325,pass,0.012710839947894719,0.006448502453659308,1.310544399328591,False,above,trust,go,True
practitioner,17,clean,clean-1005,1005,dros,0.6950500058727077,0.6879191580099003,0.7022006391440926,2.545446158500613,0.5723682752606465,0.8221100634278397,2.7249456443152873,0.0,trust,0.9893390286574264,pass,1.0484856289015132,pass,0.008489026213431146,pass,0.039720171885117325,pass,0.012710839947894719,0.006448502453659308,1.310544399328591,False,above,trust,go,True
practitioner,17,clean,clean-1006,1006,ips,0.711400834710385,0.6975987005186293,0.7262038456693505,,0.5885266448177279,0.8215556523830606,2.7816950771725657,0.0,trust,0.9963881052589056,pass,1.0512543967417622,pass,-0.004121317964824236,pass,0.031097346838282167,pass,0.012771097666111435,0.004403764670912034,1.3225923870287328,False,above,trust,go,True
practitioner,17,clean,clean-1006,1006,snips,0.7139796540681621,0.7032029289732632,0.7264555257218638,,0.5885266448177279,0.8215556523830606,2.7816950771725657,0.0,trust,0.9963881052589056,pass,1.0512543967417622,pass,-0.004121317964824236,pass,0.031097346838282167,pass,0.012771097666111435,0.004403764670912034,1.3225923870287328,False,above,trust,go,True
practitioner,17,clean,clean-1006,1006,clipped_ips,0.6917767811301277,0.6785084849892425,0.7054257279226407,1.60539226442668,0.5885266448177279,0.8215556523830606,2.7816950771725657,0.0,trust,0.9963881052589056,pass,1.0512543967417622,pass,-0.004121317964824236,pass,0.031097346838282167,pass,0.012771097666111435,0.004403764670912034,1.3225923870287328,False,above,trust,go,True
practitioner,17,clean,clean-1006,1006,dm,0.7045383098867176,0.7018995470729128,0.7071997394910494,,0.5885266448177279,0.8215556523830606,2.7816950771725657,0.0,trust,0.9963881052589056,pass,1.0512543967417622,pass,-0.004121317964824236,pass,0.031097346838282167,pass,0.012771097666111435,0.004403764670912034,1.3225923870287328,False,above,trust,go,True
practitioner,17,clean,clean-1006,1006,dr,0.717309407552829,0.7065102705593429,0.7294705318195179,,0.5885266448177279,0.8215556523830606,2.7816950771725657,0.0,trust,0.9963881052589056,pass,1.0512543967417622,pass,-0.004121317964824236,pass,0.031097346838282167,pass,0.012771097666111435,0.004403764670912034,1.3225923870287328,False,above,trust,go,True
practitioner,17,clean,clean-1006,1006,switch_dr,0.7101569234413639,0.7008335455355975,0.7211707324946434,1.7662237306327235,0.5885266448177279,0.8215556523830606,2.7816950771725657,0.0,trust,0.9963881052589056,pass,1.0512543967417622,pass,-0.004121317964824236,pass,0.031097346838282167,pass,0.012771097666111435,0.004403764670912034,1.3225923870287328,False,above,trust,go,True
practitioner,17,clean,clean-1006,1006,dros,0.7094046214792386,0.7027302348033417,0.7170018106231403,2.5772843226810234,0.5885266448177279,0.8215556523830606,2.7816950771725657,0.0,trust,0.9963881052589056,pass,1.0512543967417622,pass,-0.004121317964824236,pass,0.031097346838282167,pass,0.012771097666111435,0.004403764670912034,1.3225923870287328,False,above,trust,go,True
practitioner,17,clean,clean-1007,1007,ips,0.7328504454700852,0.7175724837872531,0.7491974703740562,,0.6041096064438128,0.8258506289370565,2.7567184545270265,0.0,trust,1.0088469723889912,pass,1.0733403656715153,pass,-0.0057556112505563976,pass,0.028206543842090332,pass,0.01263576158513345,0.007464759910536959,1.3119911470788317,False,above,trust,go,True
practitioner,17,clean,clean-1007,1007,snips,0.7264237942199154,0.7149992145823436,0.7389599549018699,,0.6041096064438128,0.8258506289370565,2.7567184545270265,0.0,trust,1.0088469723889912,pass,1.0733403656715153,pass,-0.0057556112505563976,pass,0.028206543842090332,pass,0.01263576158513345,0.007464759910536959,1.3119911470788317,False,above,trust,go,True
practitioner,17,clean,clean-1007,1007,clipped_ips,0.7123605408704835,0.6984475492696018,0.7277186848310696,1.615483201456399,0.6041096064438128,0.8258506289370565,2.7567184545270265,0.0,trust,1.0088469723889912,pass,1.0733403656715153,pass,-0.0057556112505563976,pass,0.028206543842090332,pass,0.01263576158513345,0.007464759910536959,1.3119911470788317,False,above,trust,go,True
practitioner,17,clean,clean-1007,1007,dm,0.7119613597756248,0.7094514158554325,0.7148311540702442,,0.6041096064438128,0.8258506289370565,2.7567184545270265,0.0,trust,1.0088469723889912,pass,1.0733403656715153,pass,-0.0057556112505563976,pass,0.028206543842090332,pass,0.01263576158513345,0.007464759910536959,1.3119911470788317,False,above,trust,go,True
practitioner,17,clean,clean-1007,1007,dr,0.7245971213607583,0.7134606124113019,0.7364296445278214,,0.6041096064438128,0.8258506289370565,2.7567184545270265,0.0,trust,1.0088469723889912,pass,1.0733403656715153,pass,-0.0057556112505563976,pass,0.028206543842090332,pass,0.01263576158513345,0.007464759910536959,1.3119911470788317,False,above,trust,go,True
practitioner,17,clean,clean-1007,1007,switch_dr,0.718174015026818,0.7075610875436282,0.7288842327695245,1.7699849492956456,0.6041096064438128,0.8258506289370565,2.7567184545270265,0.0,trust,1.0088469723889912,pass,1.0733403656715153,pass,-0.0057556112505563976,pass,0.028206543842090332,pass,0.01263576158513345,0.007464759910536959,1.3119911470788317,False,above,trust,go,True
practitioner,17,clean,clean-1007,1007,dros,0.7168659240358026,0.7097720524759947,0.7245007896898905,2.6097859741878158,0.6041096064438128,0.8258506289370565,2.7567184545270265,0.0,trust,1.0088469723889912,pass,1.0733403656715153,pass,-0.0057556112505563976,pass,0.028206543842090332,pass,0.01263576158513345,0.007464759910536959,1.3119911470788317,False,above,trust,go,True
practitioner,17,clean,clean-1008,1008,ips,0.7177359352880303,0.7041545565759335,0.7331346149486195,,0.6003664961299219,0.821790946665722,2.826175132303068,0.0,trust,0.9914473927791368,pass,1.0822976846751482,pass,0.007860990951359198,pass,0.03469163072844226,pass,0.010786378958106493,0.006032036560435165,1.316059243863017,False,above,trust,go,True
practitioner,17,clean,clean-1008,1008,snips,0.7239274020138748,0.7118447535583082,0.7362480967609847,,0.6003664961299219,0.821790946665722,2.826175132303068,0.0,trust,0.9914473927791368,pass,1.0822976846751482,pass,0.007860990951359198,pass,0.03469163072844226,pass,0.010786378958106493,0.006032036560435165,1.316059243863017,False,above,trust,go,True
practitioner,17,clean,clean-1008,1008,clipped_ips,0.6988131799090089,0.6851826864188798,0.7134027267616347,1.6048677901213944,0.6003664961299219,0.821790946665722,2.826175132303068,0.0,trust,0.9914473927791368,pass,1.0822976846751482,pass,0.007860990951359198,pass,0.03469163072844226,pass,0.010786378958106493,0.006032036560435165,1.316059243863017,False,above,trust,go,True
practitioner,17,clean,clean-1008,1008,dm,0.715686285395334,0.7128961731958395,0.7186231861268705,,0.6003664961299219,0.821790946665722,2.826175132303068,0.0,trust,0.9914473927791368,pass,1.0822976846751482,pass,0.007860990951359198,pass,0.03469163072844226,pass,0.010786378958106493,0.006032036560435165,1.316059243863017,False,above,trust,go,True
practitioner,17,clean,clean-1008,1008,dr,0.7264726643534405,0.7148265256994136,0.7379830185289911,,0.6003664961299219,0.821790946665722,2.826175132303068,0.0,trust,0.9914473927791368,pass,1.0822976846751482,pass,0.007860990951359198,pass,0.03469163072844226,pass,0.010786378958106493,0.006032036560435165,1.316059243863017,False,above,trust,go,True
practitioner,17,clean,clean-1008,1008,switch_dr,0.7256450791321504,0.7145112700399678,0.7369463184719659,1.7552643111892794,0.6003664961299219,0.821790946665722,2.826175132303068,0.0,trust,0.9914473927791368,pass,1.0822976846751482,pass,0.007860990951359198,pass,0.03469163072844226,pass,0.010786378958106493,0.006032036560435165,1.316059243863017,False,above,trust,go,True
practitioner,17,clean,clean-1008,1008,dros,0.7203581928363949,0.7129189077386724,0.7279028494738017,2.575600623769128,0.6003664961299219,0.821790946665722,2.826175132303068,0.0,trust,0.9914473927791368,pass,1.0822976846751482,pass,0.007860990951359198,pass,0.03469163072844226,pass,0.010786378958106493,0.006032036560435165,1.316059243863017,False,above,trust,go,True
practitioner,17,clean,clean-1009,1009,ips,0.7068495386169857,0.6910584525058008,0.7215125291775963,,0.5864024987168404,0.8214035973554094,2.861524305471142,0.0,trust,0.995907681686744,pass,0.9178951600515302,pass,0.0013664498473159121,pass,0.03222365759463413,pass,0.012716040146007603,0.007873855194551365,1.3194497491786925,False,above,trust,go,True
practitioner,17,clean,clean-1009,1009,snips,0.7097540782292313,0.698356807520956,0.7212759553680036,,0.5864024987168404,0.8214035973554094,2.861524305471142,0.0,trust,0.995907681686744,pass,0.9178951600515302,pass,0.0013664498473159121,pass,0.03222365759463413,pass,0.012716040146007603,0.007873855194551365,1.3194497491786925,False,above,trust,go,True
practitioner,17,clean,clean-1009,1009,clipped_ips,0.6868832058359774,0.6715285269540062,0.7010605916748185,1.5955992622566462,0.5864024987168404,0.8214035973554094,2.861524305471142,0.0,trust,0.995907681686744,pass,0.9178951600515302,pass,0.0013664498473159121,pass,0.03222365759463413,pass,0.012716040146007603,0.007873855194551365,1.3194497491786925,False,above,trust,go,True
practitioner,17,clean,clean-1009,1009,dm,0.6967936487058157,0.6941366302285971,0.6996907604767675,,0.5864024987168404,0.8214035973554094,2.861524305471142,0.0,trust,0.995907681686744,pass,0.9178951600515302,pass,0.0013664498473159121,pass,0.03222365759463413,pass,0.012716040146007603,0.007873855194551365,1.3194497491786925,False,above,trust,go,True
practitioner,17,clean,clean-1009,1009,dr,0.7095096888518233,0.6982422925685291,0.7201868145706056,,0.5864024987168404,0.8214035973554094,2.861524305471142,0.0,trust,0.995907681686744,pass,0.9178951600515302,pass,0.0013664498473159121,pass,0.03222365759463413,pass,0.012716040146007603,0.007873855194551365,1.3194497491786925,False,above,trust,go,True
practitioner,17,clean,clean-1009,1009,switch_dr,0.706281941421348,0.6949329370081365,0.7162462264857423,1.7628842592316296,0.5864024987168404,0.8214035973554094,2.861524305471142,0.0,trust,0.995907681686744,pass,0.9178951600515302,pass,0.0013664498473159121,pass,0.03222365759463413,pass,0.012716040146007603,0.007873855194551365,1.3194497491786925,False,above,trust,go,True
practitioner,17,clean,clean-1009,1009,dros,0.7020309271720594,0.69513016102968,0.7089390571536003,2.5459370057139536,0.5864024987168404,0.8214035973554094,2.861524305471142,0.0,trust,0.995907681686744,pass,0.9178951600515302,pass,0.0013664498473159121,pass,0.03222365759463413,pass,0.012716040146007603,0.007873855194551365,1.3194497491786925,False,above,trust,go,True
practitioner,17,clean,clean-1010,1010,ips,0.7130906536758091,0.6987742391001743,0.7273689600599912,,0.5959906805071944,0.8219752977448285,2.722305948491597,0.0,trust,0.9990323724694598,pass,1.107767513589171,pass,0.0020687733197283903,pass,0.028034246745235983,pass,0.01383603071588882,0.003478802318819312,1.306341794500894,False,above,trust,go,True
practitioner,17,clean,clean-1010,1010,snips,0.7137813281397027,0.7020137178424316,0.7244498833435388,,0.5959906805071944,0.8219752977448285,2.722305948491597,0.0,trust,0.9990323724694598,pass,1.107767513589171,pass,0.0020687733197283903,pass,0.028034246745235983,pass,0.01383603071588882,0.003478802318819312,1.306341794500894,False,above,trust,go,True
practitioner,17,clean,clean-1010,1010,clipped_ips,0.6937710062644921,0.6802679487976515,0.7076435010883176,1.609212082524281,0.5959906805071944,0.8219752977448285,2.722305948491597,0.0,trust,0.9990323724694598,pass,1.107767513589171,pass,0.0020687733197283903,pass,0.028034246745235983,pass,0.01383603071588882,0.003478802318819312,1.306341794500894,False,above,trust,go,True
practitioner,17,clean,clean-1010,1010,dm,0.7017867072158671,0.6991119353386174,0.7041848971749645,,0.5959906805071944,0.8219752977448285,2.722305948491597,0.0,trust,0.9990323724694598,pass,1.107767513589171,pass,0.0020687733197283903,pass,0.028034246745235983,pass,0.01383603071588882,0.003478802318819312,1.306341794500894,False,above,trust,go,True
practitioner,17,clean,clean-1010,1010,dr,0.7156227379317559,0.7040572806944339,0.7271639710439248,,0.5959906805071944,0.8219752977448285,2.722305948491597,0.0,trust,0.9990323724694598,pass,1.107767513589171,pass,0.0020687733197283903,pass,0.028034246745235983,pass,0.01383603071588882,0.003478802318819312,1.306341794500894,False,above,trust,go,True
practitioner,17,clean,clean-1010,1010,switch_dr,0.7145944503416399,0.7048456726071761,0.7242636114849608,1.7802814111562482,0.5959906805071944,0.8219752977448285,2.722305948491597,0.0,trust,0.9990323724694598,pass,1.107767513589171,pass,0.0020687733197283903,pass,0.028034246745235983,pass,0.01383603071588882,0.003478802318819312,1.306341794500894,False,above,trust,go,True
practitioner,17,clean,clean-1010,1010,dros,0.7081464457670665,0.7007325420854871,0.7147897647499772,2.5895635265421335,0.5959906805071944,0.8219752977448285,2.722305948491597,0.0,trust,0.9990323724694598,pass,1.107767513589171,pass,0.0020687733197283903,pass,0.028034246745235983,pass,0.01383603071588882,0.003478802318819312,1.306341794500894,False,above,trust,go,True
practitioner,17,clean,clean-1011,1011,ips,0.7109609153309114,0.6949740609401502,0.7261225864675467,,0.5942030442368347,0.8237656048942888,2.6094035360603445,0.0,trust,0.9984811244692886,pass,1.0790566099556038,pass,0.005217895995057862,pass,0.027202884184053092,pass,0.009262861361514222,0.007357749802028022,1.2989066259214639,False,above,trust,go,True
